produto_1,id_1,produto_2,id_2,similaridade
Motor de Popa Yamaha Mako 108HP,67,Boia de Arqueamento Danforth Aero Dash,111,0.7777777777777779
Transponder AIS Titan Pulse,9,Rádio AIS Oceanic Pulse,17,0.7777777777777779
Motor de Popa Yamaha Mako 108HP,67,Motor Elétrico Torqeedo Pulse 300HP,71,0.7777777777777779
Motor de Popa Tohatsu Poseidon Helix Prime 135HP,66,Boia de Arqueamento Bruce Titan,108,0.7777777777777779
GPS Lowrance Evo Storm Drift,37,Boia de Arqueamento Danforth Tidal Zen Swift,114,0.7777777777777779
Transponder AIS Titan Pulse,9,Corrente Delta Boost,129,0.7777777777777779
Radar Furuno Pulse Leviathan,3,GPS AIS Nautic Thrust,21,0.7777777777777779
Rádio AIS Oceanic Pulse,17,Cabo de Nylon Danforth Kinetic,125,0.7777777777777779
GPS Furuno Vector,39,Motor de Popa Tohatsu Ion Core Nautic 53HP,58,0.7777777777777779
Radar Furuno Pulse Leviathan,3,Transponder Furuno Force Ion,22,0.7777777777777779
Rádio AIS Oceanic Pulse,17,Motor Diesel Tohatsu Zenith 60HP,79,0.7777777777777779
Motor de Popa Torqeedo Ultra Impulse 292HP,69,Motor Diesel Tohatsu Zenith 60HP,79,0.7777777777777779
Radar Furuno Pulse Leviathan,3,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,66,0.7777777777777779
Motor Diesel Parsun Boost Helix Velocity 146HP,70,Boia de Arqueamento Bruce Titan,108,0.7777777777777779
GPS AIS Drift Flux Vox,12,Cabo de Nylon Bruce Flux Hydro,136,0.7777777777777779
GPS Furuno Vector,39,Cabo de Nylon Bruce Flux Hydro,136,0.7777777777777779
Transponder AIS Titan Pulse,9,Motor de Popa Volvo Magnum 276HP,94,0.7777777777777779
Rádio AIS Oceanic Pulse,17,Motor de Popa Volvo Magnum 276HP,94,0.7777777777777779
Transponder AIS Titan Pulse,9,Motor Elétrico Torqeedo Pulse 300HP,71,0.7777777777777779
Motor Diesel Tohatsu Evo Zenith 16HP,51,Cabo de Nylon Danforth Evo Aqua Mako,109,0.7771889263740459
Motor Elétrico Torqeedo Velocity Swift 74HP,56,Âncora Delta Swift,103,0.7771889263740459
Corrente Danforth Zenith Oceanic Torque,122,Boia de Arqueamento Danforth Core Vortex,131,0.7771889263740459
Motor Diesel Yanmar Hydro Magnum Boost 267HP,59,Corrente Danforth Zenith Oceanic Torque,122,0.7771889263740459
Cabo de Nylon Delta Velocity Oceanic Abyss,116,Corrente Danforth Zenith Oceanic Torque,122,0.7771889263740459
GPS Furuno Swift Leviathan Poseidon,11,Cabo de Nylon Delta Vortex,101,0.7771889263740459
Motor Diesel Tohatsu Evo Zenith 16HP,51,Motor Elétrico Torqeedo Velocity Swift 74HP,56,0.7771889263740459
Motor de Popa Torqeedo Core Hydra Flux 162HP,73,Corrente Danforth Zenith Oceanic Torque,122,0.7771889263740459
GPS AIS Zen,8,GPS Furuno Swift Leviathan Poseidon,11,0.7771889263740459
GPS Furuno Swift Leviathan Poseidon,11,Corrente Delta Axis,124,0.7771889263740459
GPS Furuno Swift Leviathan Poseidon,11,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,84,0.7771889263740459
GPS Furuno Swift Leviathan Poseidon,11,Motor Diesel Yanmar Hydro Magnum Boost 267HP,59,0.7771889263740459
GPS Furuno Swift Leviathan Poseidon,11,Motor Diesel Honda Aero 205HP,76,0.7771889263740459
GPS Furuno Swift Leviathan Poseidon,11,Âncora Danforth Impulse,137,0.7771889263740459
GPS Furuno Swift Leviathan Poseidon,11,Motor de Popa Torqeedo Core Hydra Flux 162HP,73,0.7771889263740459
Motor Diesel Honda Aero 205HP,76,Âncora Delta Swift,103,0.7771889263740459
GPS AIS Zen,8,Corrente Danforth Zenith Oceanic Torque,122,0.7771889263740459
Motor Elétrico Yamaha Swift Drift Current 265HP,64,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,0.7768985960673562
Piloto Automático Simrad Titan Flux Magnum,10,Motor de Popa Tohatsu Boost Swift 126HP,96,0.7768985960673562
Piloto Automático Simrad Titan Flux Magnum,10,Cabo de Nylon Delta Zen Vortex Storm,104,0.7768985960673562
Piloto Automático Simrad Titan Flux Magnum,10,Sonda Furuno Maré Tidal,40,0.7768985960673562
Motor Diesel Parsun Velocity Abyss Orca 235HP,98,Cabo de Nylon Bruce Nexus,102,0.7767237968080909
Motor Diesel Volvo Helix Evo Force 144HP,86,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.7767237968080909
Motor de Popa Honda Torque 228HP,74,Cabo de Nylon Bruce Nexus,102,0.7767237968080909
Piloto Automático Furuno Core Boost Flux,26,Motor de Popa Honda Vector Kinetic 174HP,57,0.7767237968080909
Motor de Popa Honda Torque 228HP,74,Motor Elétrico Honda Mako Axis 131HP,78,0.7767237968080909
Piloto Automático Furuno Core Boost Flux,26,Motor Elétrico Tohatsu Zenith Oceanic 113HP,91,0.7767237968080909
Rádio Lowrance Nitro Thrust Barracuda,25,Corrente Bruce Nautic Evo,132,0.7767237968080909
Motor Elétrico Honda Mako Axis 131HP,78,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.7767237968080909
Piloto Automático Furuno Core Boost Flux,26,Motor Elétrico Honda Mako Axis 131HP,78,0.7767237968080909
Radar Simrad Boost,13,Rádio Lowrance Nitro Thrust Barracuda,25,0.7767237968080909
Motor de Popa Honda Vector Kinetic 174HP,57,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.7767237968080909
Rádio Lowrance Nitro Thrust Barracuda,25,Motor Elétrico Yamaha Nautic Kraken 133HP,92,0.7767237968080909
Rádio Lowrance Nitro Thrust Barracuda,25,Corrente Bruce Current,110,0.7767237968080909
Rádio Lowrance Nitro Thrust Barracuda,25,Âncora Delta Mako Ultra,113,0.7767237968080909
Piloto Automático Furuno Core Boost Flux,26,Corrente Bruce Nautic Evo,132,0.7767237968080909
Motor de Popa Honda Torque 228HP,74,Boia de Arqueamento Bruce Dash Titan Pulse,140,0.7767237968080909
Rádio AIS Force,38,Corrente Danforth Tidal,112,0.776516366533119
Motor Diesel Honda Prime 84HP,61,Motor Diesel Tohatsu Kinetic Poseidon 113HP,88,0.776516366533119
Motor Elétrico Yamaha Flow 204HP,93,Boia de Arqueamento Danforth Flux Tidal,120,0.7762058642344916
Transponder Lowrance Axis,42,Motor Elétrico Honda Mako Axis 131HP,78,0.7762058642344916
Motor Elétrico Honda Mako Axis 131HP,78,Cabo de Nylon Danforth Orca Aero,123,0.7762058642344916
Radar Furuno Swift,35,Corrente Danforth Force Leviathan Impulse,147,0.7759705701987263
Piloto Automático Furuno Core Boost Flux,26,GPS Simrad Zen Hydra Peak,44,0.7752423010845513
Piloto Automático Furuno Core Boost Flux,26,Motor Diesel Honda Prime 84HP,61,0.7752423010845513
Motor Diesel Honda Prime 84HP,61,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.7752423010845513
Boia de Arqueamento Delta Peak Boost Thrust,138,Âncora Delta Force Barracuda Mako,148,0.7750576015460305
Transponder Garmin Drift Vortex Marlin,33,Âncora Danforth Nitro Titan Vox,106,0.7750576015460305
Boia de Arqueamento Danforth Torque,139,Corrente Delta Vox Ion,146,0.7750576015460305
Motor Elétrico Volvo Nautic Vox 118HP,82,Boia de Arqueamento Delta Peak Boost Thrust,138,0.7750576015460305
Cabo de Nylon Delta Force Magnum Leviathan,115,Corrente Delta Vox Ion,146,0.7750576015460305
Cabo de Nylon Delta Force Magnum Leviathan,115,Boia de Arqueamento Delta Nexus,145,0.7750576015460305
Boia de Arqueamento Delta Peak Boost Thrust,138,Boia de Arqueamento Delta Nexus,145,0.7750576015460305
Boia de Arqueamento Danforth Torque,139,Cabo de Nylon Danforth Magnum Vox,150,0.7750576015460305
Sonda Furuno Maré Tidal,40,Motor de Popa Volvo Hydro Dash 256HP,72,0.7750576015460305
Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,Cabo de Nylon Delta Force Magnum Leviathan,115,0.7750576015460305
Piloto Automático AIS Core,28,Boia de Arqueamento Delta Nexus,145,0.7750576015460305
Motor de Popa Volvo Hydro Dash 256HP,72,Âncora Delta Force Barracuda Mako,148,0.7750576015460305
Transponder Garmin Drift Vortex Marlin,33,Âncora Delta Force Barracuda Mako,148,0.7750576015460305
Motor de Popa Tohatsu Boost Swift 126HP,96,Cabo de Nylon Delta Force Magnum Leviathan,115,0.7750576015460305
Motor Elétrico Honda Flux Ultra 273HP,99,Cabo de Nylon Delta Force Magnum Leviathan,115,0.7750576015460305
Motor de Popa Volvo Hydro Dash 256HP,72,Motor Elétrico Honda Flux Ultra 273HP,99,0.7750576015460305
Motor Elétrico Honda Flux Ultra 273HP,99,Boia de Arqueamento Danforth Torque,139,0.7750576015460305
Corrente Danforth Hydro,126,Boia de Arqueamento Danforth Torque,139,0.7750576015460305
Corrente Danforth Hydro,126,Boia de Arqueamento Delta Peak Boost Thrust,138,0.7750576015460305
Motor Diesel Volvo Flow Oceanic 259HP,55,Boia de Arqueamento Danforth Torque,139,0.7750576015460305
GPS Furuno Current,45,Cabo de Nylon Delta Force Magnum Leviathan,115,0.7750576015460305
Motor de Popa Volvo Hydro Dash 256HP,72,Âncora Danforth Nitro Titan Vox,106,0.7750576015460305
Motor Diesel Volvo Flow Oceanic 259HP,55,Cabo de Nylon Delta Force Magnum Leviathan,115,0.7750576015460305
GPS Garmin Vortex Maré Drift,27,Motor de Popa Tohatsu Boost Swift 126HP,96,0.7750576015460305
GPS Garmin Vortex Maré Drift,27,Cabo de Nylon Delta Zen Vortex Storm,104,0.7750576015460305
Boia de Arqueamento Delta Peak Boost Thrust,138,Âncora Delta Hydra Kraken Velocity,143,0.7750576015460305
GPS Garmin Vortex Maré Drift,27,Corrente Danforth Hydro,126,0.7750576015460305
Cabo de Nylon Delta Zen Vortex Storm,104,Boia de Arqueamento Danforth Torque,139,0.7750576015460305
GPS Garmin Vortex Maré Drift,27,Âncora Delta Force Barracuda Mako,148,0.7750576015460305
GPS Garmin Vortex Maré Drift,27,Cabo de Nylon Danforth Magnum Vox,150,0.7750576015460305
Âncora Bruce Aqua,119,Âncora Delta Force Barracuda Mako,148,0.7750576015460305
Âncora Danforth Nitro Titan Vox,106,Boia de Arqueamento Delta Peak Boost Thrust,138,0.7750576015460305
Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,Boia de Arqueamento Delta Peak Boost Thrust,138,0.7750576015460305
Sonda Furuno Maré Tidal,40,Boia de Arqueamento Delta Peak Boost Thrust,138,0.7750576015460305
Piloto Automático AIS Core,28,Motor Diesel Volvo Flow Oceanic 259HP,55,0.7750576015460305
Piloto Automático AIS Core,28,Motor Elétrico Honda Flux Ultra 273HP,99,0.7750576015460305
Piloto Automático AIS Core,28,Âncora Danforth Nitro Titan Vox,106,0.7750576015460305
Piloto Automático AIS Core,28,Corrente Danforth Hydro,126,0.7750576015460305
Motor de Popa Volvo Hydro Dash 256HP,72,Cabo de Nylon Delta Zen Vortex Storm,104,0.7750576015460305
Transponder AIS Maré Magnum,1,Transponder Furuno Marlin,2,0.7750576015460305
Transponder AIS Maré Magnum,1,GPS Furuno Current,45,0.7750576015460305
Transponder Furuno Marlin,2,Âncora Bruce Aqua,119,0.7750576015460305
Sonda Lowrance Tidal Storm Vox,19,Motor de Popa Volvo Hydro Dash 256HP,72,0.7750576015460305
Piloto Automático Furuno Storm,5,Âncora Bruce Aqua,119,0.7750576015460305
Radar AIS Zen,7,Transponder Garmin Drift Vortex Marlin,33,0.7750576015460305
Transponder Furuno Marlin,2,Piloto Automático AIS Core,28,0.7750576015460305
Sonda Lowrance Tidal Storm Vox,19,GPS Garmin Vortex Maré Drift,27,0.7750576015460305
Sonda Garmin Axis,16,Boia de Arqueamento Danforth Torque,139,0.7750576015460305
Sonda Garmin Axis,16,Âncora Bruce Aqua,119,0.7750576015460305
Transponder AIS Maré Magnum,1,Radar AIS Zen,7,0.7750576015460305
Piloto Automático Furuno Storm,5,Motor de Popa Volvo Hydro Dash 256HP,72,0.7750576015460305
Transponder AIS Maré Magnum,1,Cabo de Nylon Danforth Magnum Vox,150,0.7750576015460305
Transponder AIS Maré Magnum,1,Corrente Danforth Hydro,126,0.7750576015460305
Transponder Furuno Marlin,2,Boia de Arqueamento Delta Peak Boost Thrust,138,0.7750576015460305
Sonda Lowrance Tidal Storm Vox,19,Cabo de Nylon Delta Force Magnum Leviathan,115,0.7750576015460305
Rádio Furuno Zen Swift,14,Boia de Arqueamento Danforth Torque,139,0.7750576015460305
Rádio Furuno Zen Swift,14,Boia de Arqueamento Delta Peak Boost Thrust,138,0.7750576015460305
Transponder AIS Maré Magnum,1,Corrente Delta Vox Ion,146,0.7750576015460305
Transponder Furuno Marlin,2,Boia de Arqueamento Danforth Torque,139,0.7750576015460305
Transponder AIS Maré Magnum,1,Âncora Delta Hydra Kraken Velocity,143,0.7750576015460305
Cabo de Nylon Delta Force Magnum Leviathan,115,Boia de Arqueamento Delta Peak Boost Thrust,138,0.7750000000000004
Transponder AIS Maré Magnum,1,Transponder Garmin Drift Vortex Marlin,33,0.7750000000000004
Transponder Garmin Drift Vortex Marlin,33,Boia de Arqueamento Delta Peak Boost Thrust,138,0.7750000000000004
GPS Garmin Vortex Maré Drift,27,Transponder Garmin Drift Vortex Marlin,33,0.7750000000000004
Transponder AIS Maré Magnum,1,Piloto Automático AIS Core,28,0.7750000000000004
Piloto Automático Simrad Titan Flux Magnum,10,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,53,0.7745966692414835
Radar Lowrance Aqua Pulse,36,Boia de Arqueamento Bruce Nexus Abyss,141,0.774278101813146
Piloto Automático Simrad Titan Flux Magnum,10,Motor Diesel Honda Zen Tidal Mako 26HP,52,0.774278101813146
Piloto Automático Simrad Poseidon Magnum,50,Motor Elétrico Honda Vector Abyss 220HP,100,0.774278101813146
Motor de Popa Yamaha Evo Dash 155HP,54,Cabo de Nylon Danforth Titan Poseidon,135,0.774278101813146
Rádio Simrad Orca,29,Motor Elétrico Honda Vector Abyss 220HP,100,0.774278101813146
GPS Furuno Magnum Drift,48,Motor Elétrico Yamaha Swift Drift Current 265HP,64,0.774278101813146
Radar Lowrance Aqua Pulse,36,Motor de Popa Volvo Maré 69HP,80,0.774278101813146
Motor Elétrico Yamaha Swift Drift Current 265HP,64,Motor Diesel Tohatsu Vector 197HP,77,0.774278101813146
Corrente Danforth Tidal,112,Boia de Arqueamento Danforth Tidal Zen Swift,114,0.7739527433912543
Motor de Popa Torqeedo Nautic Swift 223HP,65,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,81,0.7739527433912543
Motor Diesel Honda Prime 84HP,61,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,81,0.7739527433912543
Motor de Popa Torqeedo Nautic Swift 223HP,65,Boia de Arqueamento Danforth Tidal Zen Swift,114,0.7739527433912543
Transponder Furuno Force Ion,22,Corrente Danforth Tidal,112,0.7739527433912543
Boia de Arqueamento Danforth Aero Dash,111,Boia de Arqueamento Bruce Marlin Hydra,128,0.7739527433912543
Motor Diesel Honda Prime 84HP,61,Boia de Arqueamento Bruce Titan,108,0.7739527433912543
Boia de Arqueamento Danforth Aero Dash,111,Corrente Danforth Tidal,112,0.7739527433912543
Boia de Arqueamento Danforth Tidal Zen Swift,114,Boia de Arqueamento Bruce Marlin Hydra,128,0.7739527433912543
GPS AIS Drift Flux Vox,12,Motor Diesel Honda Prime 84HP,61,0.7739527433912543
Piloto Automático Furuno Torque Peak,23,Motor Diesel Honda Prime 84HP,61,0.7739527433912543
GPS AIS Drift Flux Vox,12,Boia de Arqueamento Delta Force Vox,118,0.7739527433912543
GPS Simrad Zen Hydra Peak,44,Âncora Delta Storm Vox,134,0.7739527433912543
Radar AIS Marlin,20,Boia de Arqueamento Bruce Marlin Hydra,128,0.7739527433912543
Transponder Furuno Force Ion,22,Motor de Popa Torqeedo Nautic Swift 223HP,65,0.7739527433912543
GPS AIS Nautic Thrust,21,Motor de Popa Torqeedo Nautic Swift 223HP,65,0.7739527433912543
Motor de Popa Torqeedo Ultra Impulse 292HP,69,Boia de Arqueamento Bruce Marlin Hydra,128,0.7739527433912543
Boia de Arqueamento Bruce Marlin Hydra,128,Âncora Delta Storm Vox,134,0.7739527433912543
Motor Diesel Honda Prime 84HP,61,Âncora Delta Storm Vox,134,0.7739527433912543
GPS Furuno Vector,39,GPS Simrad Zen Hydra Peak,44,0.7739527433912543
Transponder AIS Titan Pulse,9,GPS Simrad Zen Hydra Peak,44,0.7739527433912543
GPS AIS Nautic Thrust,21,Boia de Arqueamento Delta Force Vox,118,0.7739527433912543
GPS Simrad Zen Hydra Peak,44,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,66,0.7739527433912543
GPS Simrad Zen Hydra Peak,44,Motor Diesel Parsun Boost Helix Velocity 146HP,70,0.7739527433912543
Motor Elétrico Torqeedo Pulse 300HP,71,Boia de Arqueamento Delta Force Vox,118,0.7739527433912543
Boia de Arqueamento Delta Force Vox,118,Cabo de Nylon Danforth Kinetic,125,0.7739527433912543
GPS Simrad Zen Hydra Peak,44,Boia de Arqueamento Danforth Aero Dash,111,0.7739527433912543
Motor de Popa Torqeedo Nautic Swift 223HP,65,Motor de Popa Volvo Magnum 276HP,94,0.7739527433912543
GPS Simrad Zen Hydra Peak,44,Boia de Arqueamento Danforth Tidal Zen Swift,114,0.7739527433912543
Transponder Furuno Force Ion,22,Motor Diesel Honda Prime 84HP,61,0.7739527433912543
Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,81,Corrente Danforth Tidal,112,0.7739527433912543
Motor Diesel Honda Prime 84HP,61,Boia de Arqueamento Danforth Tidal Zen Swift,114,0.7739527433912543
Sonda AIS Magnum Boost,46,Boia de Arqueamento Bruce Marlin Hydra,128,0.7739527433912543
Rádio AIS Hydro Tidal Zen,4,Transponder AIS Boost,30,0.7739527433912543
Rádio AIS Hydro Tidal Zen,4,Transponder Furuno Force Ion,22,0.7739527433912543
Piloto Automático Furuno Torque Peak,23,Corrente Danforth Tidal,112,0.7739527433912543
GPS Furuno Vector,39,Motor Diesel Honda Prime 84HP,61,0.7739527433912543
Rádio AIS Hydro Tidal Zen,4,Radar AIS Marlin,20,0.7739527433912543
GPS Lowrance Evo Storm Drift,37,Motor Diesel Honda Prime 84HP,61,0.7739527433912543
Rádio AIS Hydro Tidal Zen,4,Transponder AIS Titan Pulse,9,0.7739527433912543
Motor de Popa Torqeedo Nautic Swift 223HP,65,Motor de Popa Yamaha Mako 108HP,67,0.7739527433912543
Sonda AIS Magnum Boost,46,Motor de Popa Torqeedo Nautic Swift 223HP,65,0.7739527433912543
Sonda AIS Magnum Boost,46,Corrente Danforth Tidal,112,0.7739527433912543
GPS Furuno Vector,39,Motor de Popa Torqeedo Nautic Swift 223HP,65,0.7739527433912543
Motor de Popa Torqeedo Nautic Swift 223HP,65,Cabo de Nylon Bruce Flux Hydro,136,0.7739527433912543
GPS Furuno Vector,39,Corrente Danforth Tidal,112,0.7739527433912543
Rádio AIS Oceanic Pulse,17,Motor Diesel Honda Prime 84HP,61,0.7739527433912543
Motor Diesel Honda Prime 84HP,61,Motor de Popa Torqeedo Ultra Impulse 292HP,69,0.7739527433912543
Rádio AIS Oceanic Pulse,17,GPS Simrad Zen Hydra Peak,44,0.7739527433912543
Motor Elétrico Torqeedo Ion Orca Vox 186HP,63,Motor de Popa Torqeedo Nautic Swift 223HP,65,0.7739527433912543
Rádio AIS Hydro Tidal Zen,4,Motor de Popa Torqeedo Ultra Impulse 292HP,69,0.7739527433912543
Motor de Popa Torqeedo Nautic Swift 223HP,65,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,66,0.7739527433912543
Boia de Arqueamento Bruce Tidal Marlin,107,Boia de Arqueamento Bruce Marlin Hydra,128,0.7739527433912543
Rádio AIS Hydro Tidal Zen,4,Boia de Arqueamento Bruce Tidal Marlin,107,0.7739527433912543
Motor Elétrico Torqeedo Ion Orca Vox 186HP,63,Corrente Danforth Tidal,112,0.7739527433912543
Rádio AIS Hydro Tidal Zen,4,Motor de Popa Volvo Magnum 276HP,94,0.7739527433912543
Transponder AIS Boost,30,Motor de Popa Torqeedo Nautic Swift 223HP,65,0.7739527433912543
Motor Diesel Honda Prime 84HP,61,Motor Elétrico Torqeedo Ion Orca Vox 186HP,63,0.7739527433912543
Rádio AIS Hydro Tidal Zen,4,Piloto Automático Furuno Torque Peak,23,0.7739527433912543
Boia de Arqueamento Bruce Tidal Marlin,107,Corrente Danforth Tidal,112,0.7739527433912543
Transponder AIS Boost,30,GPS Simrad Zen Hydra Peak,44,0.7739527433912543
Rádio AIS Hydro Tidal Zen,4,Boia de Arqueamento Bruce Titan,108,0.7739527433912543
GPS AIS Nautic Thrust,21,Motor Diesel Volvo Flow Leviathan Maré 187HP,75,0.7737305757377161
Motor de Popa Tohatsu Poseidon Helix Prime 135HP,66,Motor Diesel Volvo Flow Leviathan Maré 187HP,75,0.7737305757377161
Sonda AIS Barracuda,43,Boia de Arqueamento Danforth Tidal Zen Swift,114,0.7737305757377161
Sonda AIS Barracuda,43,Motor Diesel Parsun Boost Helix Velocity 146HP,70,0.7737305757377161
Radar Furuno Swift,35,Motor Diesel Yanmar Dash Nitro 184HP,83,0.7736421443326915
Motor de Popa Volvo Maré 69HP,80,Âncora Danforth Vector Evo,142,0.7734020832408637
Motor de Popa Volvo Maré 69HP,80,Cabo de Nylon Bruce Core,149,0.7734020832408637
Transponder AIS Helix Torque,34,Motor Diesel Honda Zen Tidal Mako 26HP,52,0.7734020832408637
Motor de Popa Volvo Maré 69HP,80,Cabo de Nylon Delta Velocity Core Mako,127,0.7734020832408637
Transponder AIS Vector,6,GPS AIS Zen,8,0.7734020832408637
Motor Diesel Honda Zen Tidal Mako 26HP,52,Corrente Delta Axis,124,0.7734020832408637
GPS Furuno Magnum Drift,48,Cabo de Nylon Delta Vortex,101,0.7734020832408637
Radar Garmin Tidal Thrust,15,Boia de Arqueamento Danforth Core Vortex,131,0.7734020832408637
Motor Diesel Yanmar Hydro Magnum Boost 267HP,59,Cabo de Nylon Danforth Titan Poseidon,135,0.7734020832408637
Sonda AIS Impulse Oceanic Zenith,32,Piloto Automático Simrad Poseidon Magnum,50,0.7734020832408637
Motor de Popa Volvo Maré 69HP,80,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,84,0.7734020832408637
Motor Elétrico Torqeedo Velocity Swift 74HP,56,Motor de Popa Volvo Maré 69HP,80,0.7734020832408637
